@relation segment

@attribute original numeric
@attribute Lipschitz_true_true_5.0 numeric
@attribute Lipschitz_true_true_10.0 numeric
@attribute Lipschitz_true_true_15.0 numeric
@attribute Lipschitz_true_true_20.0 numeric
@attribute Lipschitz_true_true_25.0 numeric
@attribute 'Kuwahara_19_ 10_0' numeric
@attribute 'Kuwahara_19_ 10_1' numeric
@attribute 'Kuwahara_19_ 10_2' numeric
@attribute Gabor_1_1.0_1.0_0_2.0 numeric
@attribute Gabor_2_1.0_1.0_0_2.0 numeric
@attribute Gabor_1_1.0_0.5_0_2.0 numeric
@attribute Gabor_2_1.0_0.5_0_2.0 numeric
@attribute Gabor_1_1.0_0.25_0_2.0 numeric
@attribute Gabor_2_1.0_0.25_0_2.0 numeric
@attribute Gabor_1_1.0_1.0_2_2.0 numeric
@attribute Gabor_2_1.0_1.0_2_2.0 numeric
@attribute Gabor_1_1.0_0.5_2_2.0 numeric
@attribute Gabor_2_1.0_0.5_2_2.0 numeric
@attribute Gabor_1_1.0_0.25_2_2.0 numeric
@attribute Gabor_2_1.0_0.25_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_2.0 numeric
@attribute Gabor_2_2.0_1.0_0_2.0 numeric
@attribute Gabor_1_2.0_1.0_0_3.0 numeric
@attribute Gabor_2_2.0_1.0_0_3.0 numeric
@attribute Gabor_1_2.0_2.0_0_2.0 numeric
@attribute Gabor_2_2.0_2.0_0_2.0 numeric
@attribute Gabor_1_2.0_2.0_0_3.0 numeric
@attribute Gabor_2_2.0_2.0_0_3.0 numeric
@attribute Gabor_1_4.0_1.0_0_2.0 numeric
@attribute Gabor_2_4.0_1.0_0_2.0 numeric
@attribute Gabor_1_4.0_1.0_0_3.0 numeric
@attribute Gabor_2_4.0_1.0_0_3.0 numeric
@attribute Gabor_1_4.0_2.0_0_2.0 numeric
@attribute Gabor_2_4.0_2.0_0_2.0 numeric
@attribute Gabor_1_4.0_2.0_0_3.0 numeric
@attribute Gabor_2_4.0_2.0_0_3.0 numeric
@attribute Gabor_1_2.0_1.0_2_2.0 numeric
@attribute Gabor_2_2.0_1.0_2_2.0 numeric
@attribute Gabor_1_2.0_1.0_2_3.0 numeric
@attribute Gabor_2_2.0_1.0_2_3.0 numeric
@attribute Gabor_1_2.0_2.0_2_2.0 numeric
@attribute Gabor_2_2.0_2.0_2_2.0 numeric
@attribute Gabor_1_2.0_2.0_2_3.0 numeric
@attribute Gabor_2_2.0_2.0_2_3.0 numeric
@attribute Gabor_1_4.0_1.0_2_2.0 numeric
@attribute Gabor_2_4.0_1.0_2_2.0 numeric
@attribute Gabor_1_4.0_1.0_2_3.0 numeric
@attribute Gabor_2_4.0_1.0_2_3.0 numeric
@attribute Gabor_1_4.0_2.0_2_2.0 numeric
@attribute Gabor_2_4.0_2.0_2_2.0 numeric
@attribute Gabor_1_4.0_2.0_2_3.0 numeric
@attribute Gabor_2_4.0_2.0_2_3.0 numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Derivatives_2_2_1.0 numeric
@attribute Derivatives_3_3_1.0 numeric
@attribute Derivatives_4_4_1.0 numeric
@attribute Derivatives_5_5_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Derivatives_2_2_2.0 numeric
@attribute Derivatives_3_3_2.0 numeric
@attribute Derivatives_4_4_2.0 numeric
@attribute Derivatives_5_5_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Derivatives_2_2_4.0 numeric
@attribute Derivatives_3_3_4.0 numeric
@attribute Derivatives_4_4_4.0 numeric
@attribute Derivatives_5_5_4.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Variance_8.0 numeric
@attribute Derivatives_2_2_8.0 numeric
@attribute Derivatives_3_3_8.0 numeric
@attribute Derivatives_4_4_8.0 numeric
@attribute Derivatives_5_5_8.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Variance_16.0 numeric
@attribute Derivatives_2_2_16.0 numeric
@attribute Derivatives_3_3_16.0 numeric
@attribute Derivatives_4_4_16.0 numeric
@attribute Derivatives_5_5_16.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {cytosol,membrane}

@data
114,255,255,255,255,255,109.131577,109.131577,109.131577,1.4664,1.314619,1.472487,1.400409,1.556003,1.335375,0.055152,-0.127621,0.184196,-0.257353,0.267615,-0.837416,1.393328,1.114365,1.062218,0.189136,1.28278,1.06948,0.988725,0.272949,1.443358,0.808981,0.95025,-0.306443,1.331352,0.904314,0.528686,0.054538,0.27264,-0.226262,0.155811,-0.180074,0.211342,-0.195433,0.175615,-0.085798,0.189918,-0.534541,0.595037,-0.741312,0.228697,-0.201487,0.675514,-0.213226,3.162278,166.324982,-212,7488,-19.420557,-192.579437,1.120218,673800448,14992,113.294144,2.858244,150.188873,-189.129913,5647.151367,-13.381468,-175.748444,1.136725,471504512,13181.517578,4.691358,1.035381,1.263016,8.182267,10.923849,110.173347,10.29341,75.712997,-83.708328,399.237,10.156105,-93.864433,1.253199,37909280,5410.13623,14.965986,-0.146523,-0.006283,-0.025126,-0.008668,108.620895,9.799812,36.535999,-44.240372,290.815857,-2.195991,-42.04438,-1.335832,1553921.5,793.947083,17.117882,-0.009198,-0.000861,-0.000345,-0.000034,106.404381,9.437696,28.813728,-28.200363,-190.281937,13.795949,-41.996311,-0.955869,1237734,1556.388184,214.322296,-0.000338,-0.000031,0,0,103.213356,8.889837,9.608992,-7.682724,-40.228706,6.645274,-14.327998,-0.978948,12981.738281,219.939072,364.309235,-0.000013,0,0,0,105.089767,109.552635,87.657898,1050.897705,6.503219,107.117691,membrane
109,253,255,255,255,255,109.289474,109.289474,109.289474,1.314191,1.261264,1.434378,1.380371,1.523477,1.291818,0.009804,-0.45484,0.202071,-0.468806,0.407882,-0.88021,1.336109,1.15931,0.768155,0.182875,1.200306,1.089172,0.538428,0.143325,1.482117,0.705374,0.92177,-0.39714,1.438478,0.888694,0.541561,0.10973,0.338534,-0.42276,0.235111,-0.661855,0.265915,-0.272467,0.105217,-0.52329,0.326565,-0.741272,0.696978,-0.811646,0.084519,-0.251452,0.838915,-0.348284,24.04163,60.950798,-62,-48,13.922154,-75.922157,0.245905,15514384,4036,108.991852,22.269232,57.886486,-62.092239,166.317566,8.892432,-70.984673,0.241449,12299551,3190.175781,6.246913,-0.71511,-0.909137,-4.863228,-11.038036,108.705376,17.261635,44.790367,-59.440414,761.611694,-14.120268,-45.320145,-0.088384,1719647.5,486.716187,15.537415,-0.172301,-0.014876,-0.033414,-0.006019,107.892952,10.976261,52.388077,-61.280106,79.30542,10.820951,-72.101059,-0.739008,12910666,3438.029785,24.696829,-0.010917,-0.001901,-0.000437,-0.000082,105.098541,12.65852,34.357418,-30.460739,-475.768433,22.3923,-52.853039,-0.841177,2626697.5,2830.93042,294.347198,-0.000458,-0.000042,0,0,102.242073,10.02405,9.232427,-5.811035,-55.598698,8.411791,-14.222826,-0.916656,8650.143555,256.162933,390.034698,-0.000016,0,0,0,103.821335,108.894737,84.631577,1038.213379,7.516593,106.881577,membrane
107,253,255,255,255,255,108.710526,108.710526,108.710526,1.279584,1.204473,1.400712,1.351269,1.512426,1.322314,0.38998,-0.399892,0.308777,-0.357098,0.308379,-0.759672,1.257138,1.016237,0.644123,0.136202,1.13759,0.959848,0.414203,0.219349,1.387094,0.831163,0.763998,-0.338475,1.221774,0.845281,0.308495,-0.139793,0.293522,-0.330147,0.326745,-0.488076,0.2657,-0.371785,0.294217,-0.465222,0.204964,-0.590401,0.57677,-0.70504,0.227958,-0.225715,0.648149,-0.256256,33.615471,18.547237,-16,-52,7.231546,-23.231546,0.190253,118784,464,106.917603,32.055847,14.272994,-10.758591,-65.740967,8.381357,-19.139948,0.372461,43834.78125,378.711121,14.839506,-0.36407,-2.375847,-1.341545,-20.889927,106.496414,22.149323,20.508364,15.444687,-178.612869,29.551107,-14.10642,1.055634,227324.625,952.989807,15.582767,-0.139333,0.013581,-0.011593,0.006974,106.6577,10.868567,12.098498,-3.581436,-90.552597,11.903023,-15.484459,-1.174478,4810.482422,375.037079,15.567867,-0.012698,-0.001367,-0.000459,-0.000057,105.542366,9.295993,26.385466,-23.523788,-280.959595,17.196756,-40.720547,-0.774294,928113.6875,1677.206909,209.426346,-0.000644,-0.000043,-0.000001,0,102.974594,9.152218,9.009783,-5.885315,-53.502132,8.207353,-14.092668,-0.868376,8612.316406,248.645462,367.33197,-0.000017,0,0,0,103.958046,108.894737,91.210526,1039.580444,6.504061,106.616226,membrane
105,253,255,255,255,255,108.710526,108.710526,108.710526,1.228775,1.143614,1.35612,1.335969,1.48536,1.261809,0.36619,-0.363022,0.311933,-0.323271,0.354816,-0.770365,1.17124,1.041367,0.483231,0.082842,1.030837,0.95614,0.355423,0.036969,1.39822,0.695227,0.862701,-0.572644,1.32218,0.845302,0.371274,-0.005341,0.348935,-0.294377,0.344745,-0.488311,0.368349,-0.306229,0.353778,-0.345476,0.2577,-0.625183,0.710401,-0.786812,0.184044,-0.212706,0.826654,-0.218007,28.635643,115.978447,82,-3784,145.546646,-63.546638,0.201558,146986640,21860,104.932289,27.71928,105.598167,80.880051,-2606.330811,132.545685,-51.665638,0.193345,110990416,16966.90625,12.839506,-0.044556,2.631936,4.459193,20.309223,105.064186,21.079752,55.180363,64.021622,515.608032,63.919556,0.102067,0.106333,8346468,2036.335815,15.378685,-0.106822,0.027815,-0.002156,0.028749,105.846001,9.777629,24.934298,-7.292633,-474.299347,27.581715,-34.874348,-0.540971,103726.070313,1950.379883,18.131733,-0.011606,-0.001771,-0.000386,-0.000056,104.382172,11.546295,32.770016,-25.633301,-537.412415,24.644768,-50.278069,-0.659342,1844197.875,2806.71582,289.327698,-0.000729,-0.000051,-0.000001,0,102.054932,10.142972,8.920497,-4.317093,-65.453285,9.683126,-14.000219,-0.808066,5226.836426,280.450439,394.341248,-0.00002,0,0,0,102.64415,107.972221,85.394737,1026.441528,7.562637,106.258041,membrane
104,250,255,255,255,255,108.394737,108.394737,108.394737,1.233031,1.172271,1.355162,1.321503,1.474972,1.232208,0.432001,-0.37764,0.270387,-0.281651,0.363362,-0.657594,1.194353,1.063266,0.499281,0.122175,1.077319,0.989964,0.362125,0.142369,1.424917,0.607999,1.042168,-0.558513,1.388599,0.831891,0.596403,-0.062379,0.373792,-0.303032,0.521141,-0.48737,0.477006,-0.298475,0.436348,-0.387472,0.435926,-0.682991,0.859022,-0.599887,0.121812,-0.173227,1.011356,-0.154183,36.138622,41.701321,-2,-952,42.657761,-44.657761,-0.217335,15248,3812,104.301903,33.544682,38.681984,3.79216,-842.187622,43.024723,-39.232563,-0.255621,48651.039063,3383.130859,12.839506,0.142604,1.512528,-3.276341,16.75259,105.141174,20.849464,32.902267,24.003967,-427.996216,45.826347,-21.822382,-0.448759,1318424.75,2288.175293,13.854876,-0.010672,0.029,0.016352,0.020389,105.270119,6.597588,50.665352,-26.572037,-1337.832764,41.747623,-68.319664,-0.411731,4276970,6057.403809,30.962757,-0.008744,-0.001825,-0.000205,-0.000035,103.129967,13.889979,40.157055,-27.270172,-845.063782,31.77371,-59.04388,-0.551409,3066802,4123.91748,364.016388,-0.000816,-0.000058,-0.000001,0,101.095894,11.040078,8.984063,-2.716354,-74.737923,11.017814,-13.734168,-0.747397,2260.282959,306.330292,420.94162,-0.000022,0,0,0,101.422806,107.305557,82.078949,1014.228088,8.247258,105.412277,membrane
109,255,255,255,255,255,109.026314,109.026314,109.026314,1.366232,1.220683,1.396593,1.268512,1.471298,1.09619,0.211996,-0.451211,0.149731,-0.362795,0.806825,-0.916343,1.4275,0.978897,0.961153,0.169354,1.430205,1.110147,0.771436,0.191331,1.525015,0.344696,1.570265,-0.904507,1.641542,0.751049,1.491053,-0.243738,0.334114,-0.315091,0.712885,-0.914847,0.35965,-0.174766,0.728807,-0.670207,0.805044,-0.917828,1.357316,-0.829034,0.450639,-0.583825,0.789107,-0.262499,24.083189,129.100739,-178,7196,-50.921135,-127.078865,-0.975651,91883600,2900,108.76413,21.675915,128.834488,-177.519745,7042.716797,-47.879604,-129.640137,-0.742641,105329696,3342.392822,13.135802,1.201949,1.259374,2.90665,4.007966,107.504936,10.112037,165.384781,-179.684296,1354.868652,26.06077,-205.745071,-0.306607,867439040,26866.972656,9.741497,0.112416,0.020627,0.054739,0.022485,104.657867,15.299025,170.162094,-138.998657,-6712.016602,82.436005,-221.434662,-0.305076,892008064,46168.691406,195.893509,-0.009363,-0.002979,-0.000158,-0.000082,99.947777,22.787985,53.84745,-26.330521,-1840.731201,50.302135,-76.63266,-0.513584,5585348,8056.220703,527.594849,-0.000878,-0.000064,-0.000001,0,98.98243,12.747802,9.186161,0.485397,-83.387123,13.161369,-12.675972,-0.735699,78.643059,333.784088,471.63916,-0.000024,0,0,0,99.33947,107.842102,77.236839,993.394714,10.674737,104.972221,membrane
100,245,250,255,255,255,107.078949,107.078949,107.078949,1.191437,1.093353,1.360137,1.240162,1.436592,1.044577,0.217325,-0.362298,0.233859,-0.461841,0.996203,-0.917949,1.436854,1.006953,0.725468,-0.01526,1.378147,1.079914,0.359285,-0.138813,1.562906,0.320283,1.841751,-0.943456,1.698399,0.721206,1.759453,-0.122842,0.359488,-0.435039,0.780299,-1.01773,0.294321,-0.218094,0.826076,-0.854859,1.033757,-0.92196,1.389933,-0.699437,0.687495,-0.755654,0.777517,-0.309004,25.612497,67.171425,80,432,88.332184,-8.332184,-0.606013,29900800,4672,101.156265,23.073866,54.359299,45.081284,-949.201355,76.527344,-31.446058,-0.479214,11846665,5829.127441,12.172839,-1.318631,0.124705,-16.772425,6.547987,105.314705,10.017121,142.752228,-123.471863,-2972.981445,54.748459,-178.220322,-0.176752,413715200,27137.226563,9.142858,0.215255,0.043398,0.036427,0.006212,103.820663,19.716316,195.772675,-164.648773,-6363.804688,79.793533,-244.442307,-0.172909,1424980992,52564.441406,297.476135,-0.00579,-0.002183,0.000087,-0.000017,98.32943,25.692072,61.448818,-26.292999,-2145.243896,54.942772,-81.235771,-0.4028,6410141.5,9272.297852,582.982544,-0.001022,-0.000067,-0.000001,0,97.889191,13.422865,9.65354,2.398987,-84.784927,14.331417,-11.93243,-0.675627,1984.917236,344.894836,500.27298,-0.000026,0,0,0,97.898537,107.105263,77.736839,978.985352,10.889844,103.569443,membrane
104,253,255,255,255,255,106.552635,106.552635,106.552635,1.212907,1.093627,1.338247,1.226047,1.42402,1.038541,0.176521,-0.037858,0.35334,-0.402297,1.076493,-0.967847,1.43432,1.002265,0.712577,-0.158928,1.332555,1.047966,0.230962,-0.315712,1.64017,0.30174,1.995312,-0.663203,1.730005,0.730099,1.877875,-0.056047,0.387962,-0.422105,0.752671,-0.886935,0.312779,-0.255352,0.716888,-0.688342,1.166893,-0.891057,1.551551,-0.743113,0.833488,-0.818466,0.765827,-0.294221,8.485281,88.786263,122,3280,90.698486,31.301516,-0.785398,26255376,1764,104.013077,6.782966,67.17701,90.028839,1670.291138,71.698006,18.330835,-0.499661,11542015,1424.027344,9.432098,-0.404977,-2.092369,2.270893,-13.6984,104.602165,2.925186,116.240303,-86.117096,-3062.27124,56.101021,-142.218124,0.038365,145840448,19665.240234,8.027211,0.248724,0.052463,0.006975,-0.011477,103.247368,21.289007,207.531662,-179.305847,-5476.199219,74.748093,-254.05394,-0.024941,1737912448,54055.386719,363.289642,-0.00112,-0.00095,0.000327,0.000056,97.038704,28.124182,68.139297,-29.421112,-2258.505615,55.644348,-85.06546,-0.289197,8569134,9899.625,626.551636,-0.001159,-0.000067,-0.000001,0,96.848038,14.003983,10.228853,3.996231,-82.961716,15.185548,-11.189317,-0.615217,5554.585449,347.816742,528.875732,-0.000028,0,0,0,96.74707,106.210526,77.083336,967.470703,10.848088,101.527779,membrane
105,252,255,255,255,255,109.026314,109.026314,109.026314,1.336861,1.14029,1.386486,1.058456,1.436087,0.885669,0.311827,-0.400443,0.893209,-0.847538,1.404325,-1.190265,1.899233,0.736246,1.718874,-0.105505,1.869071,0.974931,1.360417,0.12684,1.519239,0.037945,2.272711,-1.15633,1.597971,0.436592,2.384205,-0.458527,1.027687,-0.834345,1.507863,-1.387963,0.437731,-0.350445,1.497458,-1.380671,1.54738,-1.180116,2.100772,-0.894847,1.449688,-1.541779,1.518775,-0.667165,9.899495,504.452179,-400,-48036,219.609344,-619.609314,0.067612,56343040000,352144,105.075798,6.222377,511.050476,-409.502594,-47520.503906,218.199265,-627.701843,0.066243,59996028928,357774.34375,9.777778,0.777909,-2.136197,-0.962851,-23.148153,104.69146,28.706474,519.821228,-434.376404,-41158.488281,203.119308,-637.495728,0.047227,66664824832,353316.8125,117.578232,0.237528,0.102911,0.049076,0.020945,98.813751,56.245659,311.236725,-229.799133,-22324.632813,151.658279,-381.457428,-0.064537,7504291840,142106.171875,704.216064,-0.012156,-0.002381,-0.000019,-0.000005,93.183022,35.778137,65.602379,-3.816986,-2830.241211,73.376083,-77.193069,-0.384659,165151.734375,11335.53418,739.769592,-0.001227,-0.000067,-0.000001,0,95.401939,14.660619,10.594545,6.958237,-72.147896,16.460039,-9.501803,-0.67863,16316.966797,337.008636,552.14679,-0.000027,0,0,0,94.544006,106.684212,73.289474,945.440063,12.287633,99.746346,membrane
102,252,255,255,255,255,103.815788,103.815788,108.552635,1.276783,1.158271,1.377258,1.078344,1.428549,0.918958,0.32386,-0.271768,0.852364,-0.723422,1.430376,-1.093212,1.904551,0.806608,1.368456,0.06127,1.874094,1.005868,1.011456,0.215137,1.608151,0.097147,2.569415,-0.670223,1.631817,0.482139,2.606685,-0.299092,0.89823,-0.6645,1.56123,-1.60114,0.261642,-0.168216,1.517141,-1.541768,1.731532,-1.216969,2.035736,-0.76721,1.60142,-1.563926,1.322891,-0.410913,8.944272,369.987823,-338,-15108,126.530029,-464.530029,0.2147,19955685376,174676,102.75882,6.049379,392.616272,-359.190186,-16348.53125,132.183472,-491.373657,0.202805,25082535936,194411.75,6.222222,-0.673342,-0.108173,-14.029215,9.814085,104.602623,21.921722,479.078979,-435.480988,-23198.230469,158.049759,-593.530762,0.154421,53562322944,282436.625,79.56916,0.277433,0.106565,0.021557,-0.008799,98.889519,54.680836,326.624451,-265.767761,-18349.029297,135.470932,-401.238678,0.067227,10173101056,144028.609375,739.711914,-0.007989,-0.000725,0.000225,0.000086,91.898178,38.180725,69.798492,-9.649704,-2731.506836,69.401634,-79.051338,-0.260877,1026067.25,11019.143555,781.30719,-0.001414,-0.000066,-0.000001,0,94.303085,15.090223,11.356478,8.675034,-64.149391,17.218777,-8.543744,-0.623704,24974.054688,331.85376,577.111755,-0.000029,0,0,0,93.293861,106.444443,75.394737,932.938599,11.594168,95.44664,membrane
107,255,255,255,255,255,108.289474,108.289474,108.289474,1.324658,1.195493,1.373975,1.100121,1.422488,0.927929,0.431269,-0.247188,0.58511,-0.458587,1.264378,-0.90803,1.846699,0.857971,1.316222,0.140736,1.84314,1.076021,0.705769,0.327932,1.684582,0.264502,2.702863,-0.436838,1.683657,0.582274,2.818211,-0.105263,0.633097,-0.444238,1.429266,-1.489988,0.129834,-0.050971,1.379868,-1.538352,1.756728,-1.194839,1.682037,-0.56444,1.574992,-1.433097,0.88522,-0.255025,21.587032,300.204926,-310,-624,67.031532,-377.031525,0.286051,9475076096,98596,106.762527,17.34598,321.577118,-330.720856,-761.619629,71.728966,-402.449829,0.271175,12296383488,112422.757813,15.555555,-0.578434,0.560161,-0.496672,6.576527,105.385635,11.746756,417.633392,-416.27301,-4818.233887,102.150581,-518.423584,0.216863,33366751232,192556.15625,40.775509,0.249094,0.070836,-0.006606,-0.009539,99.672737,48.591789,323.999939,-291.664459,-11552.09375,110.367432,-402.031891,0.158691,11167452160,131276.53125,674.123718,-0.002709,0.000942,0.000426,0.000146,91.270729,39.860283,72.716225,-21.379929,-2508.774414,61.739998,-83.119926,-0.135142,4795998.5,10492.199219,806.840332,-0.001577,-0.000062,-0.000002,0,93.320374,15.48435,11.906489,9.793594,-55.857288,17.532928,-7.739334,-0.569595,30629.681641,319.343628,602.009521,-0.000031,0,0,0,92.378799,106.138885,75.833336,923.787964,11.035549,92.657898,membrane
111,255,255,255,255,255,108.289474,108.289474,108.289474,1.378215,1.243182,1.375094,1.152402,1.41764,0.958072,0.369668,-0.313414,0.392002,-0.325803,1.042161,-0.806182,1.748759,0.957673,1.120046,0.311141,1.710197,1.1156,0.621102,0.233231,1.789562,0.373711,2.634453,-0.298775,1.774202,0.717822,2.718467,0.028875,0.389857,-0.318241,1.14134,-1.129179,0.189195,-0.229061,1.067998,-1.234095,1.63405,-1.118449,1.054688,-0.497616,1.411151,-1.208341,0.499571,-0.305309,24.331051,280.435364,-292,3260,44.031578,-336.031586,0.037244,6158107136,72224,109.995499,20.375681,290.658661,-302.926636,3494.220703,45.751884,-348.678528,0.061597,7138150400,77787.671875,14.024692,0.298738,-0.505324,11.796515,1.298193,106.050095,5.102121,350.200378,-363.141296,3109.833252,62.798206,-425.939514,0.161594,15749725184,119432.273438,20.657597,0.180222,0.011589,-0.023831,-0.00494,100.687065,40.434643,304.004578,-295.812195,-4534.328613,81.922264,-377.734467,0.20392,9244200960,105642.148438,533.097595,0.002761,0.002289,0.000537,0.000162,91.254761,40.558815,75.457191,-36.631927,-2177.065674,52.571838,-89.203766,-0.014939,13486292,10050.161133,828.60968,-0.001705,-0.000055,-0.000002,0,92.476105,15.874855,12.143966,10.241074,-48.986839,17.384853,-7.14378,-0.515779,31550.605469,300.826935,626.821594,-0.000032,0,0,0,91.684502,105.894737,75.611115,916.845032,10.734781,92.75,membrane
108,255,255,255,255,255,108.289474,108.289474,108.289474,1.379461,1.246356,1.377142,1.194747,1.413655,0.990345,0.202912,-0.236137,0.330532,-0.316333,0.812364,-0.777738,1.650498,1.049083,1.138094,0.100703,1.567877,1.118556,0.792821,0.010305,1.903095,0.516137,2.388804,-0.069523,1.868288,0.793367,2.385546,0.182653,0.255726,-0.271264,0.771076,-0.629014,0.172879,-0.235885,0.621049,-0.750681,1.444672,-0.999062,0.666842,-0.790042,1.187324,-0.953078,0.633335,-0.743638,12,283.102448,-290,352,58.337158,-348.337158,-0.203816,6954397184,82692,107.82534,9.595035,283.181396,-291.537567,1264.125977,54.153252,-345.690826,-0.172045,6794231808,79937.640625,11.061728,-0.087141,-1.125584,-1.370141,-2.675979,106.245132,5.278544,295.596008,-309.345703,4144.313965,44.220963,-353.566681,0.019197,7571130368,79117.5,19.664398,0.108697,-0.045096,-0.026672,-0.020233,101.597313,32.736214,271.375183,-278.714996,390.972168,55.729862,-334.444855,0.213213,5913014272,76118.15625,361.990753,0.007544,0.003108,0.000535,0.000137,91.726761,40.126083,78.576828,-52.335968,-1756.775757,43.711044,-96.047012,0.090019,26750028,9766.157227,860.012817,-0.001791,-0.000047,-0.000002,0,91.785049,16.281218,12.035048,9.991974,-44.627754,16.793243,-6.80127,-0.461529,27790.392578,278.350555,651.89801,-0.000033,0,0,0,91.263016,105.605263,76.722221,912.630188,10.170449,90.815796,membrane
107,255,255,255,255,255,107.394737,107.394737,107.394737,1.387079,1.179008,1.321329,1.029529,1.308783,0.859821,0.360798,-0.575319,0.835848,-1.203242,1.375807,-1.593845,1.914382,0.903259,1.711354,0.537912,1.875209,1.108313,1.387797,0.564709,1.600097,0.344635,3.011338,-0.100454,1.55023,0.582986,2.888293,0.120998,0.743111,-1.121693,0.183016,-1.138451,0.730041,-0.707274,0.426629,-1.054337,2.21031,-1.76118,1.322825,-1.009472,2.104872,-1.803824,0.866467,-0.650187,49.091751,569.683228,-626,29884,56.012196,-682.012207,0.169965,106723508224,272340,106.4524,49.838089,569.034668,-624.052002,28729.632813,58.461788,-682.513794,0.176259,106910253056,274522.40625,28.91358,-0.050431,1.584005,4.292896,20.91116,103.497345,57.965439,535.71344,-580.144958,18800.453125,71.428787,-651.57373,0.221226,87967588352,261366.328125,141.990936,0.250145,0.016975,0.004082,-0.007703,95.484825,74.00795,327.621582,-334.301575,-1801.655762,76.738708,-411.040283,0.273103,13295143936,118964.171875,765.823303,-0.003822,0.002602,0.000507,0.000172,86.073181,48.778278,60.070152,-17.905487,-1644.156372,49.772175,-67.677658,0.008481,2211297.25,6897.231934,943.974915,-0.00205,-0.000049,-0.000002,0,89.840919,16.329401,13.671084,14.947617,-8.643269,18.83172,-3.884104,-0.575842,57646.226563,258.004333,676.423218,-0.000033,-0.000001,0,0,88.184219,107.052635,74.666664,881.842163,10.568875,86.592102,membrane
